Temperature,Humidity(%),WindSpeed,Rainfall(mm),AirPressure
19.06,58,3.57,8.87,1017.64
23.58,39,10.65,2.63,1007.4
27.17,32,18.25,14.65,1017.87
28.81,58,11.31,7.58,1016.65
18.7,86,6.44,9.84,1009.57
20.7,70,8.62,5.85,1024.47
13.43,83,16.06,0.54,1006.97
32.28,64,1.92,0.08,1016.08
22.61,39,9.24,4.81,989.65
28.26,26,8.26,0.29,1026.22
34.96,88,3.74,21.22,1008.4
26.54,76,10.93,0.23,999.74
24.21,68,8.87,5.86,1028.3
26.36,64,18.46,6.4,1022.79
25.44,63,6.24,3.68,1008.04
33.72,29,8.23,0.53,1011.06
27.18,26,0.0,13.01,1003.88
21.19,52,8.23,3.08,1017.07
32.33,40,19.8,18.45,1019.57
33.61,66,10.32,2.71,1028.04
15.63,31,14.67,0.64,1038.32
35.73,53,0.0,12.23,1007.84
27.55,68,8.85,0.7,1011.78
26.98,65,9.37,9.18,1014.48
32.05,81,8.67,2.21,994.44
21.03,35,4.67,1.72,1019.58
31.68,77,8.46,1.07,1012.84
22.36,65,14.6,3.47,1010.12
14.68,20,10.91,0.84,1006.64
18.02,20,6.74,0.22,1006.28
28.97,35,8.99,2.84,1016.83
18.38,77,10.27,3.26,1012.4
36.27,65,16.95,11.56,1031.95
33.32,50,15.18,8.46,1001.48
34.33,86,6.42,3.63,1006.67
25.87,55,7.73,0.01,1035.58
26.81,98,13.09,5.24,1017.8
16.64,73,8.48,2.85,1010.84
31.97,81,8.53,1.69,1005.03
27.66,76,8.68,9.64,1029.54
28.97,72,11.65,2.81,1009.05
36.82,96,9.42,1.86,1010.61
20.76,46,18.41,0.96,1006.85
24.12,82,1.2,2.73,999.15
27.29,89,18.69,14.81,1016.58
18.45,83,7.13,2.95,997.66
23.69,49,20.2,10.52,1007.66
28.45,51,15.93,2.79,1008.84
22.72,91,11.82,3.53,1019.2
34.16,67,0.0,1.62,980.0
14.42,84,13.31,13.87,1011.15
32.86,39,15.26,1.55,1006.24
29.63,33,5.25,0.85,1020.99
21.02,63,9.46,16.86,1013.01
18.53,88,6.72,7.26,1007.94
10.44,65,12.88,3.86,1011.64
19.43,33,12.06,9.02,1012.86
32.33,88,9.83,6.45,1014.99
24.61,81,8.36,21.17,1015.21
33.14,92,3.49,0.02,1009.32
20.66,52,8.79,10.95,1006.8
29.95,48,12.6,8.29,1018.51
19.98,53,1.62,14.2,1001.75
18.24,72,10.44,1.72,1011.68
24.25,93,9.26,7.16,999.9
20.35,78,15.96,9.33,1025.42
14.2,38,12.87,0.6,1012.03
23.72,85,6.8,6.95,1010.57
25.75,55,2.34,20.18,1025.11
33.88,40,7.79,5.16,1018.86
31.56,36,8.92,2.89,1007.39
33.54,82,5.26,2.03,1020.7
30.04,84,3.23,9.72,1021.92
27.33,49,0.0,5.46,1013.02
16.4,93,13.81,7.16,1026.14
26.05,55,10.48,23.04,1031.64
29.18,20,4.4,13.44,1003.93
35.2,99,8.94,0.77,1015.22
29.8,76,6.54,12.18,1018.33
33.68,78,11.96,3.57,1025.58
17.78,66,12.7,14.07,1007.55
22.72,23,8.31,13.19,1026.5
28.01,20,11.7,0.47,1003.13
33.13,100,21.38,2.26,1008.04
23.98,40,6.97,1.41,1026.44
24.42,97,6.86,2.93,1018.83
29.81,92,18.07,31.51,1026.72
17.12,98,7.58,0.07,1010.22
36.25,32,9.2,6.25,1007.58
18.85,28,9.44,2.38,1010.28
11.57,81,19.01,2.66,1012.67
25.07,94,12.58,2.64,1009.36
36.89,56,9.0,0.18,986.39
29.11,38,5.7,0.86,1011.55
30.26,89,9.17,3.22,1016.57
25.29,35,1.14,4.48,983.2
23.93,61,17.39,0.05,1017.4
14.19,54,16.72,0.53,1021.4
9.18,85,3.5,0.54,1006.86
26.37,52,7.2,2.98,1028.93
34.19,67,17.86,0.99,1014.91
27.41,67,8.94,4.58,1007.03
29.37,49,17.16,6.59,999.06
36.09,74,10.7,0.69,1005.43
27.3,55,12.41,3.42,1013.91
24.14,96,7.32,0.62,1009.75
19.27,89,3.83,13.96,1010.88
39.16,99,11.15,11.33,1017.68
28.69,51,7.6,5.4,1015.27
18.39,44,9.49,6.12,1001.33
16.8,90,9.21,4.97,1009.49
33.77,38,9.0,0.19,1011.09
17.74,71,12.46,8.27,1000.23
37.98,65,14.85,3.37,1006.43
5.7,73,16.43,8.42,1026.32
34.96,37,5.86,10.21,1006.91
28.41,81,2.75,1.6,1018.31
25.83,86,7.91,13.54,1024.33
23.77,88,11.41,0.92,1009.0
38.24,93,10.07,1.74,1012.66
29.95,90,13.27,10.33,1013.16
18.68,66,11.04,9.39,1030.3
12.97,43,13.34,13.64,1024.49
26.24,42,10.35,2.21,1014.49
24.99,43,6.49,1.26,1017.39
14.36,50,6.87,2.45,1008.7
24.61,75,17.29,1.17,1008.04
20.98,37,6.64,5.05,994.7
25.07,33,13.36,1.96,993.42
30.08,37,4.14,14.46,1018.07
35.45,92,7.13,0.03,1024.25
31.36,55,2.99,12.01,1018.47
19.95,41,19.55,0.47,1005.23
27.58,98,6.56,3.55,1023.35
25.44,98,10.31,2.15,1004.28
15.68,75,8.52,2.82,1019.72
27.79,77,20.76,1.63,1018.24
38.0,43,7.31,5.63,1008.59
25.23,97,12.42,8.09,1010.09
13.84,34,3.86,7.8,999.53
25.21,68,10.42,0.85,1027.88
16.5,85,7.7,1.31,1012.62
31.05,37,15.02,5.26,1016.35
28.67,41,11.08,3.32,1010.9
23.8,32,6.68,1.96,1006.51
22.68,90,10.31,10.62,1019.67
23.51,20,17.39,0.87,1018.26
25.06,21,9.66,1.23,1017.14
19.59,70,11.86,0.49,1000.39
15.29,47,10.24,2.71,1036.12
32.97,38,11.85,0.4,1010.02
22.3,94,13.04,6.18,1030.33
26.17,41,10.76,0.59,1017.9
27.0,66,10.94,11.69,1020.53
27.25,65,7.11,1.41,1012.83
16.78,23,8.31,0.93,1021.95
13.27,64,5.47,0.57,1031.03
20.88,34,8.26,21.28,1025.51
27.77,21,10.51,5.4,1024.03
19.9,71,6.59,17.63,1011.62
22.52,40,15.42,7.07,1002.26
39.89,86,3.01,3.84,1014.49
12.08,87,10.34,2.73,1016.29
19.71,88,1.82,14.57,1021.9
38.28,96,17.91,1.23,1002.86
24.69,95,5.55,2.57,1003.19
20.06,74,3.27,5.94,1020.23
33.18,82,10.28,6.61,1008.91
25.39,51,8.67,3.95,990.95
22.56,85,10.6,12.75,1006.99
26.35,99,0.0,13.94,1002.2
20.39,22,3.61,4.02,1021.63
17.88,44,3.35,1.52,1024.94
24.2,86,19.14,4.31,1003.5
17.92,94,9.73,13.38,1023.15
25.07,89,6.78,3.67,1006.36
27.48,65,10.63,2.51,1035.69
30.97,23,20.79,8.56,1004.08
32.9,21,12.83,5.82,1003.89
22.16,66,9.74,13.22,1010.24
28.5,91,10.46,4.53,1021.87
28.45,82,20.65,11.12,1009.38
27.29,65,10.27,4.28,1006.34
21.64,80,7.9,0.54,999.65
17.8,33,10.43,0.63,1007.16
28.51,23,6.83,2.24,1011.75
13.05,69,1.55,1.23,1004.89
23.13,76,10.98,16.4,1012.91
7.12,64,20.82,8.86,1017.35
15.65,35,4.4,0.49,1034.49
18.86,58,6.83,1.67,1013.61
32.68,27,12.9,2.17,1000.69
29.82,65,12.72,8.6,1026.47
21.12,83,11.19,3.54,1034.04
30.11,71,22.98,3.24,1009.52
31.21,38,15.2,14.71,1014.71
23.88,48,9.71,36.46,1003.04
15.31,70,11.58,0.4,1009.75
23.54,33,9.49,0.93,998.9
24.31,55,9.78,1.4,1001.0
16.37,30,13.0,13.73,1006.18
27.57,75,11.76,6.55,1010.24
26.96,69,10.11,4.21,1024.39
28.12,64,5.73,1.82,1000.23
26.95,92,16.68,1.17,1018.96
30.11,58,0.59,0.27,1009.44
23.74,84,8.64,1.03,1018.01
26.41,53,13.11,6.54,1025.77
22.22,49,11.81,1.18,1019.27
20.91,40,14.96,3.54,1006.42
34.37,94,10.11,3.32,1024.23
10.69,22,15.14,10.66,1006.34
31.14,51,7.8,9.44,997.45
20.66,76,17.73,0.29,996.43
19.75,87,16.89,0.64,1007.0
26.83,76,9.73,3.49,1010.21
14.57,42,9.05,14.47,1016.07
19.29,69,14.65,11.01,1000.84
19.06,34,7.24,2.53,999.09
23.45,69,12.1,0.77,1018.4
19.37,82,14.49,9.03,1027.82
36.21,39,13.35,0.16,1026.34
37.58,60,16.24,1.94,1002.08
10.85,66,10.51,12.58,1005.74
28.81,57,7.8,0.88,1006.49
31.01,25,6.41,10.88,1034.24
28.8,85,4.85,1.54,1002.99
20.39,63,16.25,10.4,1026.16
23.29,38,4.04,2.3,1008.52
19.76,49,12.92,1.33,1031.69
22.06,53,17.39,2.16,1020.07
16.53,73,7.43,1.32,1013.72
24.2,48,16.21,15.2,1013.25
14.48,87,7.54,0.26,1031.54
23.6,29,11.62,5.12,1009.43
16.26,47,18.69,0.59,1001.06
26.45,77,3.99,2.86,1016.03
20.24,77,13.01,1.62,1015.76
27.03,33,4.96,5.05,998.49
32.57,30,12.02,2.55,1042.07
36.13,95,7.85,1.86,1037.32
7.3,60,2.8,0.27,1015.22
19.16,88,16.6,7.12,991.52
22.88,98,14.6,6.61,1020.57
28.22,41,12.7,3.73,1021.24
13.45,88,18.61,1.79,1007.67
18.13,98,15.04,7.38,1006.43
25.91,88,6.2,24.44,1015.13
25.59,95,10.21,3.67,1019.89
27.64,74,11.75,9.47,998.6
28.11,37,5.17,5.4,1009.25
27.37,69,14.99,4.65,1009.38
26.36,86,14.83,4.94,1018.82
25.39,48,14.38,3.94,1006.85
29.65,43,11.16,5.0,1012.41
9.32,40,7.94,16.24,1021.32
35.81,58,12.21,17.93,1005.52
9.57,70,0.0,0.97,1022.47
17.45,92,11.76,0.11,1007.68
23.41,44,15.42,0.03,1007.3
29.71,99,15.69,2.56,1014.79
4.03,37,9.62,8.78,1014.69
24.8,75,1.81,5.7,1013.42
30.55,80,6.73,4.94,1025.36
31.96,29,9.89,7.78,1021.43
20.12,41,1.98,0.58,1033.35
22.89,72,7.99,8.37,988.65
20.69,45,13.1,2.14,1000.22
22.25,70,0.83,8.55,1008.75
17.78,48,10.18,8.34,992.14
18.78,44,10.97,6.44,1016.62
28.04,41,4.81,1.04,1011.79
25.92,96,9.74,2.53,1013.53
28.44,76,9.04,0.12,1032.45
26.5,95,17.0,3.77,1029.67
29.93,95,9.79,4.21,991.59
31.15,79,5.77,0.04,1024.86
12.81,43,6.21,3.97,1011.0
19.02,23,14.6,2.42,1013.27
23.38,40,11.4,5.53,1003.35
24.84,75,14.24,8.54,1003.53
20.31,86,14.35,1.58,1023.24
31.38,81,10.53,4.45,1019.9
38.86,75,4.07,2.09,1010.83
26.3,98,12.53,9.79,1031.03
25.59,32,5.74,4.83,1005.45
30.95,58,1.38,0.95,1014.6
11.94,59,6.24,13.57,1014.03
25.2,20,25.49,2.17,1004.44
31.85,95,4.4,2.66,1005.6
20.5,29,11.63,6.5,1018.24
16.41,97,8.57,13.51,1003.89
23.7,62,13.84,2.08,1024.42
24.58,88,14.04,1.67,1005.13
18.64,60,14.42,0.48,1041.72
39.67,75,2.51,2.74,1017.88
21.65,95,9.22,5.89,1022.84
16.92,94,12.13,6.56,1014.92
24.34,66,2.73,0.84,991.57
31.36,59,9.32,19.48,1011.94
25.12,75,11.43,0.05,1025.68
28.4,25,12.86,3.19,1010.58
18.9,95,17.04,3.73,1018.73
35.41,54,10.04,2.35,1026.61
28.93,91,12.91,4.22,1018.28
32.33,59,10.03,0.6,1022.1
27.56,99,8.07,1.46,1016.12
30.77,29,10.4,6.85,1025.65
18.89,98,9.28,1.5,1022.73
21.56,27,11.18,2.32,1022.21
34.43,98,11.23,6.56,998.17
35.92,81,6.84,9.42,1012.4
16.97,87,8.9,4.27,1011.48
26.75,79,8.67,7.35,1026.24
21.98,92,13.2,0.11,1020.76
20.12,57,20.46,0.8,1013.39
26.99,76,14.07,0.84,1021.55
32.99,98,10.96,7.14,1023.98
28.16,70,6.36,12.17,1006.17
22.76,75,12.24,5.76,1011.52
28.6,82,5.07,0.22,1018.96
22.48,44,2.08,11.83,993.12
27.88,79,3.97,0.45,1016.76
34.78,84,16.2,11.05,1007.36
10.46,60,7.02,1.37,1006.68
30.58,83,14.15,1.48,1008.74
14.23,30,13.82,5.01,1008.82
33.6,63,6.83,3.64,1024.8
20.54,69,11.96,0.94,1030.38
16.48,63,4.15,9.36,1027.0
29.87,67,4.37,3.18,996.44
27.55,50,7.39,5.32,1015.2
18.01,52,14.58,9.99,1005.44
16.23,40,6.15,0.25,1016.51
23.69,80,9.31,6.09,997.07
16.57,26,12.82,2.35,1020.16
17.57,47,9.18,2.54,1019.58
25.81,48,15.69,1.23,1009.51
18.24,69,16.39,3.85,1020.19
27.99,21,2.6,5.82,1025.55
35.43,30,10.0,4.03,1015.17
23.96,22,11.27,1.06,1018.24
25.91,29,16.85,11.65,1015.23
39.13,43,1.17,1.91,1035.82
16.69,93,7.79,5.77,1017.62
33.34,42,7.15,7.91,1002.81
32.5,64,4.83,7.43,1007.08
30.98,86,9.13,4.17,1013.11
34.04,85,11.9,3.36,999.6
26.96,40,6.22,0.96,1009.87
20.92,91,7.16,5.17,1019.85
32.66,67,9.85,0.12,991.47
32.93,36,6.82,4.01,1014.99
32.74,36,4.92,8.43,1030.95
25.31,75,6.54,10.44,1019.86
19.99,89,8.62,2.98,1006.2
26.34,77,12.51,0.66,1016.73
31.6,91,8.83,1.03,995.66
32.17,73,8.03,8.38,1022.04
21.99,71,9.79,0.79,1017.94
27.21,100,16.97,5.51,1006.1
15.84,63,7.77,0.43,1009.53
31.89,45,22.96,2.22,1005.84
19.52,84,13.13,11.79,1026.14
30.5,88,1.61,10.47,1004.37
16.95,38,9.93,13.5,1015.05
32.22,32,0.0,3.56,1006.38
27.25,76,21.81,2.5,993.49
19.53,52,19.59,11.11,993.07
29.84,74,5.17,0.1,1016.44
20.87,41,10.67,1.58,1014.43
30.25,87,9.9,10.39,1013.92
23.08,45,17.11,1.48,997.11
12.95,57,12.03,17.5,1007.06
18.12,22,7.93,7.88,1030.96
21.99,63,13.34,4.41,1011.89
34.58,84,12.63,0.63,988.09
31.31,47,9.13,0.25,1019.66
36.37,96,11.52,5.71,1012.92
36.58,33,2.99,0.04,996.77
21.26,65,15.14,4.43,1013.33
23.68,44,13.62,0.54,1020.03
22.12,33,11.13,1.51,1022.74
20.3,81,18.62,5.52,1006.93
12.11,65,14.42,4.75,999.32
24.9,28,13.33,0.61,1015.4
16.0,70,3.71,0.64,1014.81
24.76,25,2.58,0.21,1016.79
39.81,22,14.39,0.79,1027.75
21.43,57,16.96,1.14,1015.52
26.36,60,6.48,1.66,1030.9
31.35,22,17.82,0.5,1021.9
26.96,98,7.49,1.72,1014.71
27.05,64,5.36,1.57,1015.86
22.46,47,5.49,1.08,1024.55
23.38,76,14.15,0.32,1022.75
18.28,75,8.78,6.89,992.39
30.92,55,16.35,3.31,1016.44
12.81,84,9.87,13.55,998.69
31.8,97,12.31,2.98,1019.38
15.17,78,10.59,1.64,999.81
31.74,20,9.73,3.86,1009.22
22.52,83,16.1,0.67,1005.79
16.38,98,8.94,9.07,1029.39
29.06,86,10.12,1.1,998.19
31.5,33,5.14,3.1,1012.19
21.93,47,0.0,0.43,997.64
30.04,26,16.21,6.84,1019.26
9.0,71,3.24,5.91,1011.06
15.76,65,0.0,3.54,1006.17
34.05,70,12.75,22.14,1016.16
23.43,71,13.07,0.32,1013.4
11.96,65,7.07,6.99,1019.06
20.11,27,7.68,5.14,1026.26
18.54,69,10.24,4.61,1020.61
23.84,72,7.96,10.57,1008.37
22.4,62,13.4,10.81,1017.35
26.25,92,14.71,2.53,1016.14
24.51,52,10.18,5.31,1021.17
34.52,50,5.05,3.78,1020.07
27.97,57,16.24,0.49,1027.33
28.2,49,6.68,0.4,1010.36
33.16,59,8.12,0.84,1022.77
22.28,84,6.6,0.66,1015.32
16.17,55,13.64,1.89,1019.65
33.45,81,3.15,3.11,1005.21
25.95,64,10.75,0.42,1004.64
25.98,95,13.46,1.58,1026.32
20.57,43,10.72,4.94,1027.53
20.68,43,2.69,2.47,1021.54
30.93,72,3.84,0.77,1015.82
31.89,55,15.29,9.73,1008.63
30.49,50,6.42,1.87,1022.48
30.55,66,9.07,15.8,1020.54
28.98,26,17.89,0.87,1013.16
25.92,70,6.52,5.3,1010.26
23.77,47,9.39,0.62,1006.2
33.47,84,7.96,9.99,1017.33
22.38,44,7.75,5.24,1006.82
27.59,28,14.41,8.09,1012.5
19.37,56,6.61,3.52,1016.22
20.38,98,9.47,4.71,1019.87
23.35,56,7.76,6.87,994.48
19.37,37,0.74,1.5,1016.32
30.58,79,8.33,5.77,1013.76
15.56,50,9.95,0.47,1014.96
25.69,46,12.65,0.76,1018.1
25.93,37,5.9,2.05,1003.24
12.32,99,17.8,11.54,1009.6
21.91,90,11.54,2.79,1016.64
26.79,55,8.98,7.38,1002.68
28.0,37,11.31,14.76,1007.92
23.57,90,10.95,8.73,1034.7
29.74,57,4.0,1.16,1014.8
24.23,66,6.88,1.8,1007.22
25.1,84,8.99,12.98,1014.7
26.76,55,11.95,0.61,1011.03
31.49,65,9.82,9.94,1015.97
20.27,64,0.0,1.55,1012.07
21.59,26,9.17,12.86,1009.39
20.32,24,6.41,5.6,1015.73
22.67,95,14.29,1.85,997.33
34.98,87,8.3,0.2,993.22
29.01,40,7.99,0.81,1016.14
17.08,68,10.87,2.6,1004.63
20.8,59,3.1,0.93,996.9
27.61,95,13.67,3.04,1031.86
18.65,61,12.28,1.19,1024.67
19.92,91,6.4,4.61,1005.8
34.41,50,16.82,0.55,1018.09
20.71,43,16.05,9.9,1017.31
31.68,44,2.5,0.05,991.45
33.79,71,17.68,3.01,999.58
19.87,54,3.42,4.9,1018.33
18.77,87,11.01,3.56,1007.37
23.07,88,10.69,0.28,1011.2
17.38,88,11.57,5.47,1014.5
25.85,35,14.8,3.77,1017.95
23.56,99,10.33,0.17,1018.01
27.52,61,10.98,1.97,1005.77
34.78,72,14.21,2.51,1016.3
30.72,65,15.95,6.26,1012.29
28.42,61,9.83,1.15,1021.08
11.24,37,6.71,14.69,1035.16
28.1,36,11.98,0.13,1022.87
37.06,23,12.08,7.31,990.71
3.93,52,6.47,15.54,1005.45
29.83,90,4.24,10.67,1018.55
23.88,46,4.75,0.37,1020.23
19.05,47,5.67,1.6,1004.1
30.61,94,6.46,0.23,1039.0
36.97,69,8.56,14.09,1014.04
30.43,69,16.21,1.35,1020.61
22.4,99,10.32,2.52,1026.94
18.4,33,9.32,13.17,1013.01
26.01,95,6.46,5.78,1002.29
31.11,48,5.02,9.86,1015.83
22.29,70,8.62,5.54,1016.97
22.97,85,8.99,2.49,1009.87
44.75,41,13.51,0.08,1009.11
32.55,34,7.91,1.95,1010.51
33.05,70,13.71,1.83,1003.92
14.78,39,10.59,7.5,1019.55
20.05,74,8.14,10.61,1021.46
25.52,63,16.05,6.53,1021.42
17.99,85,10.36,1.64,1004.67
36.2,56,5.21,11.22,1027.31
34.87,48,9.44,3.75,1022.83
21.27,48,7.16,0.18,1013.96
37.49,60,12.86,2.16,1010.05
24.97,31,12.54,0.85,1032.88
43.13,64,4.56,2.46,1004.5
26.01,70,8.88,0.64,1022.39
29.03,30,6.27,3.29,1017.95
34.8,86,7.01,3.62,1010.26
33.94,76,13.59,2.14,1026.74
28.58,56,8.28,3.07,1024.82
24.01,61,3.22,5.06,1019.8
28.6,42,5.59,4.13,1022.02
19.29,81,4.06,0.49,1021.02
26.06,64,20.31,0.77,1017.76
17.23,52,9.51,4.36,1003.07
12.53,28,6.67,6.19,995.88
25.35,54,11.08,3.93,1016.15
33.84,54,11.27,19.44,1006.37
31.48,66,16.67,3.97,1026.78
24.43,83,5.66,3.28,1021.66
37.23,72,11.96,9.94,999.26
21.02,44,10.91,4.06,1039.76
11.58,58,1.96,6.11,1014.7
9.73,27,14.57,3.44,1010.37
16.73,73,6.98,0.07,1013.67
30.72,30,10.48,1.25,1040.61
20.56,58,6.9,0.31,1025.94
28.23,62,8.08,0.01,1023.7
36.52,73,14.96,0.36,1014.39
17.3,26,10.44,3.17,1027.28
28.35,69,8.45,8.15,1013.73
28.77,94,12.22,2.81,1004.29
18.97,77,8.55,14.77,1008.97
34.48,63,11.85,8.2,1024.88
22.99,48,8.89,11.78,1021.12
22.31,83,9.5,10.05,1012.81
39.78,61,13.46,0.39,1012.12
28.66,20,11.23,4.45,1011.14
31.48,68,21.56,5.26,1007.76
34.48,79,9.72,2.51,1022.16
20.45,66,0.0,4.73,1014.18
33.75,35,11.39,14.83,1010.77
21.49,67,17.58,14.75,1008.24
21.19,86,3.07,3.38,1009.39
23.1,52,21.13,3.21,1012.16
20.65,62,3.87,8.9,1004.05
30.76,22,10.7,1.16,1029.09
26.87,22,14.65,17.97,1010.4
21.56,84,3.34,9.69,1001.97
29.72,27,11.5,1.81,1009.39
23.07,51,8.86,3.23,1014.51
22.7,79,15.64,9.32,1011.75
25.34,39,8.82,6.25,1017.55
28.24,96,4.56,3.6,1018.53
27.73,81,6.27,1.31,1026.97
22.46,93,12.78,1.38,1009.63
30.93,38,7.66,0.2,1031.76
23.44,79,4.14,12.6,1007.83
20.42,90,6.28,0.41,1007.21
14.72,70,6.0,8.54,1011.02
31.88,24,8.28,4.49,1025.36
25.09,77,16.18,4.67,1009.98
26.48,70,13.17,17.75,1009.85
32.32,76,12.38,4.54,993.25
21.66,70,7.53,6.35,1003.81
15.38,39,7.86,13.69,1000.5
25.49,49,6.67,0.56,1024.43
27.16,79,23.7,10.12,1015.28
23.16,35,10.82,0.83,1009.24
35.32,63,0.0,22.78,995.52
7.6,45,5.04,4.25,1016.78
32.84,21,15.44,2.06,1011.27
30.54,77,13.16,1.21,1010.25
28.2,56,20.34,1.74,1009.86
1.65,24,1.19,8.13,994.97
33.99,81,14.83,4.99,1026.24
17.81,47,1.23,1.51,1013.18
21.45,73,9.25,2.78,1025.74
23.81,94,7.89,3.49,1011.17
27.85,65,9.61,4.48,1023.66
29.48,41,2.14,4.99,1018.8
31.25,32,2.01,3.54,1021.86
30.71,63,1.63,13.87,1003.55
26.77,85,3.0,7.61,1019.64
27.91,38,18.75,14.8,1010.13
17.36,87,5.28,0.08,1020.67
19.74,85,9.06,0.05,1024.42
31.27,47,10.68,5.56,1014.78
30.86,87,16.36,3.77,995.11
30.07,60,12.41,0.86,1006.86
21.4,31,4.67,7.52,998.91
31.37,90,14.82,19.46,1015.21
16.87,50,8.17,3.19,1002.01
32.54,49,15.6,0.8,1016.03
23.17,63,16.5,8.82,1008.21
36.79,70,11.24,0.82,1003.69
14.35,95,15.29,2.81,1018.64
37.34,55,6.65,13.2,1015.97
22.47,36,16.8,2.37,994.17
22.34,78,6.21,3.33,1019.88
26.36,73,1.18,14.16,1016.03
20.12,69,7.17,0.6,1015.04
24.49,98,5.85,4.68,1021.97
19.84,87,2.52,0.9,998.55
20.09,77,14.65,6.24,1013.02
28.41,99,11.03,5.13,1012.65
18.69,91,9.7,0.52,1016.7
19.62,76,12.61,4.45,994.62
15.39,35,12.9,1.85,1013.93
21.47,55,4.03,1.14,1005.69
34.18,20,14.09,1.77,1017.19
19.08,76,8.71,2.66,1027.47
19.88,66,17.1,2.59,1014.85
26.36,81,12.82,2.16,1030.66
22.4,97,15.14,14.94,1004.44
40.6,96,7.87,1.17,1003.16
23.86,62,8.15,4.05,1021.62
27.35,83,17.78,3.29,1011.97
31.61,61,4.98,3.55,1015.31
31.47,56,8.54,1.01,1010.71
26.63,42,17.52,3.16,1014.13
23.87,99,5.09,3.23,1002.67
39.17,70,6.9,0.35,1012.07
24.3,95,0.0,3.01,1024.66
21.91,83,14.35,1.35,1009.36
20.48,48,11.26,3.0,1014.81
12.91,87,10.8,14.01,1016.26
30.75,72,3.19,3.14,1025.74
8.56,76,10.52,1.12,1024.22
24.96,70,8.05,5.99,1020.71
23.57,54,5.62,2.97,998.75
40.68,56,11.85,1.03,1007.0
12.18,97,21.75,2.24,1012.68
18.69,39,7.1,3.74,1019.36
24.05,66,11.94,0.3,998.07
23.62,81,18.56,2.29,997.52
21.15,51,12.86,0.4,998.27
24.43,43,9.72,0.31,1015.36
16.18,79,10.74,1.38,1007.94
27.5,42,22.31,4.15,1031.1
8.75,58,16.13,3.27,1001.04
24.82,88,8.45,8.76,1021.45
20.8,68,16.07,0.8,1017.65
32.11,34,5.33,12.02,1024.58
37.29,100,6.57,2.05,1000.13
22.68,34,23.72,1.01,1019.47
34.74,44,0.71,7.05,1016.69
22.79,78,6.42,2.63,1006.27
18.24,100,11.88,0.07,1005.46
37.22,52,1.72,0.18,1012.8
28.65,32,17.5,1.22,1012.67
25.03,84,8.71,1.19,997.14
29.81,72,9.0,1.22,1022.6
26.92,33,14.29,6.26,995.34
24.52,98,12.14,7.43,1000.35
15.71,28,12.46,1.94,1014.07
23.11,84,14.4,3.98,997.87
29.36,83,11.42,17.59,998.74
24.14,72,10.5,11.77,1024.02
31.32,50,10.16,3.38,1009.97
27.69,49,2.21,10.1,1015.84
18.85,20,3.23,1.81,1007.42
15.77,62,22.72,3.2,1022.89
23.9,29,7.37,0.53,1009.06
21.33,27,1.99,13.76,1014.42
27.35,59,15.09,1.85,1030.99
19.97,65,8.79,0.41,1023.08
20.69,75,0.98,4.04,1015.99
32.37,24,12.02,2.54,1009.94
26.04,56,9.73,4.73,993.61
20.08,45,8.55,2.31,1002.39
25.12,68,2.08,3.12,1016.19
34.65,50,8.74,8.83,1021.87
27.06,28,17.32,0.56,1003.97
29.15,28,13.78,1.32,1037.69
19.73,60,10.74,1.06,1012.33
32.18,62,1.89,4.13,1021.92
41.23,59,4.79,1.34,1013.41
19.46,83,10.7,11.23,1005.6
16.73,77,8.43,1.53,1021.2
26.23,22,8.76,1.72,1010.38
31.13,30,9.71,1.69,1022.66
24.36,29,9.81,0.53,1019.79
17.63,67,5.61,9.04,1022.35
24.24,85,11.37,0.83,1000.69
29.19,28,3.88,5.36,1019.42
22.15,32,10.19,0.57,1000.81
29.25,41,13.82,2.51,1012.11
33.15,81,8.76,2.17,1010.02
26.68,40,7.26,1.25,1022.11
24.8,87,3.39,12.06,1005.15
30.81,64,16.89,3.25,1013.9
19.01,83,13.89,2.86,1020.17
18.32,90,14.99,3.74,1001.09
23.13,82,14.8,1.46,1015.18
21.56,20,12.4,11.11,999.26
19.38,89,11.1,1.44,1036.7
37.81,28,14.9,11.96,1016.7
40.2,97,9.38,1.01,1010.1
22.52,65,10.7,1.76,1007.56
25.64,93,10.62,0.44,1015.05
23.69,30,4.57,0.43,1004.36
32.75,33,14.2,6.25,1015.83
34.14,49,7.44,0.89,1014.97
12.56,80,6.93,6.79,1014.21
28.33,31,15.63,2.15,1012.95
15.85,74,5.24,1.5,997.62
37.31,95,3.79,1.16,1018.2
28.08,36,15.53,4.21,1007.12
19.24,61,4.14,1.4,1016.29
23.31,57,7.84,8.58,1014.65
22.98,27,3.67,2.13,1002.18
28.68,97,3.14,2.52,1014.26
32.29,64,8.5,2.31,1026.46
16.96,68,7.2,15.79,1001.69
37.87,90,15.85,1.64,999.15
36.24,100,8.52,3.5,1021.18
18.87,31,15.39,6.79,1008.84
25.51,43,15.71,5.78,1017.07
36.98,64,6.15,7.0,1014.59
33.63,81,15.77,1.22,1021.34
22.64,46,18.51,2.58,1022.57
30.7,100,4.55,13.14,996.88
45.0,20,13.93,3.77,1008.74
25.74,83,4.69,2.44,1027.39
20.57,30,3.55,1.87,1014.82
26.21,98,12.96,4.93,1000.94
26.73,64,19.33,1.12,1019.11
21.33,31,11.71,1.08,1019.43
28.09,89,11.19,2.72,1017.39
16.22,20,11.34,7.82,1013.07
