temperature_C,ice_cream_sales_$
29.07,528.1
39.37,775.09
32.22,619.63
37.38,791.72
32.48,660.23
33.38,729.04
22.26,561.32
22.59,493.51
34.57,644.75
22.42,438.73
29.07,499.92
21.23,513.87
35.42,823.05
17.76,308.61
35.74,694.21
30.07,573.18
19.67,351.28
28.55,498.0
22.06,483.85
23.09,408.15
23.79,475.67
16.58,292.63
39.65,707.59
15.79,284.67
31.56,559.79
24.28,485.78
31.15,653.14
23.91,507.1
31.84,649.56
33.23,697.06
32.26,598.4
17.85,341.31
31.42,612.81
22.0,367.22
15.72,273.58
25.37,452.07
25.84,509.45
26.68,562.09
32.62,631.12
22.72,406.44
22.88,463.04
16.51,308.9
32.17,609.14
29.2,662.21
23.74,527.27
32.63,659.8
28.43,543.32
26.73,512.37
27.78,514.08
30.91,582.42
31.5,624.8
22.22,320.7
18.52,440.58
18.92,398.23
30.98,576.47
36.82,808.31
25.24,536.35
19.24,423.43
33.92,661.07
35.81,742.55
37.01,656.61
30.17,619.14
36.52,712.83
15.39,355.43
17.68,334.62
17.31,318.42
32.82,715.31
16.74,390.62
27.41,587.27
26.82,558.57
22.77,489.64
36.76,723.01
19.26,341.86
23.81,492.53
34.35,600.81
15.76,381.67
31.82,631.66
35.41,700.08
38.31,719.38
36.91,803.65
22.98,495.17
29.66,605.81
16.93,366.18
21.45,434.43
17.36,388.84
22.88,440.22
36.88,738.66
23.68,500.98
29.05,510.7
25.83,452.44
26.47,621.44
39.24,741.43
22.4,524.52
30.68,595.83
25.5,455.1
16.53,390.4
27.23,575.11
35.33,742.77
17.47,290.08
16.74,357.15
18.84,224.8
34.11,702.08
33.1,617.3
29.13,654.02
26.71,580.93
37.21,753.4
34.17,737.33
35.3,825.77
35.33,704.12
31.07,638.59
26.45,466.72
36.62,689.04
38.15,717.23
15.6,314.53
16.29,344.59
38.97,745.53
21.93,452.84
36.83,786.65
24.72,503.43
17.98,414.13
17.01,252.55
18.91,299.22
21.25,456.7
27.21,556.57
32.54,654.81
39.66,799.01
26.04,464.11
27.95,473.82
28.05,607.49
28.49,624.62
27.94,524.7
15.22,198.6
15.04,294.04
17.44,314.97
17.54,392.33
32.62,604.6
20.12,438.18
37.37,752.7
38.22,829.51
39.4,815.87
38.48,749.96
21.8,454.63
27.74,555.36
19.39,311.54
35.16,733.71
37.21,741.93
36.28,619.2
25.83,444.65
33.97,651.16
17.44,392.6
16.01,288.27
33.83,714.04
25.63,552.26
39.89,788.69
17.43,386.85
36.39,725.4
27.0,502.79
35.68,702.57
35.43,669.61
37.9,798.67
22.45,472.62
38.74,852.22
18.79,372.74
17.05,360.76
25.79,531.16
35.71,741.25
26.84,559.09
35.73,677.22
33.24,671.93
20.24,406.75
38.72,885.29
16.52,244.62
37.46,788.88
22.61,529.28
27.5,504.71
25.56,619.78
19.3,395.51
23.95,469.74
19.82,402.36
20.1,412.58
19.68,406.96
27.23,486.78
34.95,722.87
29.22,499.34
37.33,726.54
30.91,601.95
32.23,648.42
31.69,630.87
26.24,539.06
32.23,578.6
16.74,336.94
36.5,685.78
34.45,704.97
21.13,510.86
34.2,689.86
15.32,385.16
20.43,421.95
16.63,300.36
34.51,701.94
33.9,575.79
35.34,719.59
15.11,366.02
27.53,500.9
32.62,706.93
18.89,332.71
31.24,618.21
17.1,289.3
19.53,391.47
26.89,686.94
31.34,597.77
18.65,365.19
19.63,393.82
20.11,395.54
20.97,476.57
20.66,382.26
24.88,514.08
31.34,607.63
25.95,599.52
34.4,700.97
32.98,666.98
18.16,399.51
16.22,397.27
36.95,790.19
17.0,383.97
18.71,437.26
15.55,311.44
30.71,717.51
29.56,633.67
39.67,822.16
37.17,738.62
25.27,431.06
24.29,489.7
22.42,405.55
18.81,354.11
18.45,375.72
18.31,434.02
17.85,351.24
21.01,371.61
22.67,381.61
39.04,727.2
29.46,696.77
39.69,765.63
24.31,397.18
26.44,543.82
23.11,432.25
19.57,390.61
18.58,415.78
38.63,834.26
39.67,788.68
16.12,339.56
18.76,441.14
25.59,473.02
19.66,330.08
24.1,506.65
18.23,313.25
26.41,506.57
21.79,436.15
23.8,486.26
17.36,332.77
25.7,563.84
39.58,787.78
23.22,382.73
36.91,749.67
36.08,729.13
38.8,761.45
34.75,683.02
31.49,605.02
36.41,685.57
16.89,413.09
26.57,562.68
39.73,828.56
34.24,673.84
39.05,736.47
34.49,538.27
36.87,794.61
32.66,756.48
34.01,612.57
28.08,463.23
38.11,794.86
35.63,802.13
36.1,684.3
31.83,734.35
22.61,476.91
15.89,193.1
38.39,825.5
29.65,580.68
22.45,442.59
18.73,361.02
35.74,718.88
35.91,675.51
35.36,648.84
31.13,652.75
24.15,421.95
22.6,398.49
15.21,205.21
35.84,763.67
17.19,462.51
30.77,548.47
27.6,515.51
28.17,562.72
38.17,804.45
15.79,312.17
34.33,768.97
16.3,288.61
15.95,319.28
25.75,516.79
16.58,243.85
34.73,688.27
28.24,580.3
15.73,239.11
16.01,283.01
30.32,697.27
35.15,665.6
25.94,525.18
28.86,562.08
35.0,668.9
30.26,545.35
20.62,430.54
30.33,559.9
30.71,593.56
33.35,728.59
30.52,566.15
39.23,841.93
19.93,375.81
38.78,765.13
28.46,592.27
31.8,565.44
17.49,385.85
24.51,440.46
34.23,693.7
32.67,594.86
16.0,338.39
28.66,503.56
17.21,315.96
39.9,770.43
37.43,774.18
15.53,382.65
36.47,706.16
37.99,742.19
23.84,440.63
32.99,737.82
26.05,507.01
31.38,650.89
23.51,488.97
23.06,420.71
25.61,539.45
18.64,434.73
35.78,693.23
23.72,522.28
25.0,514.25
37.35,687.58
27.42,625.72
28.61,609.86
38.91,714.37
37.17,696.46
19.24,449.2
26.83,487.39
39.28,718.6
24.31,407.69
24.29,452.34
19.88,432.79
17.86,369.81
33.51,606.84
34.25,670.67
39.23,815.79
34.34,643.73
21.08,412.81
16.0,406.39
39.64,796.05
23.51,550.8
22.8,416.77
37.65,731.76
29.63,655.43
20.37,410.46
37.23,683.19
39.83,898.31
17.17,357.29
36.56,825.01
24.76,461.48
28.1,553.35
37.87,791.11
39.33,856.91
21.55,483.03
20.32,285.93
17.01,304.97
29.04,588.36
15.34,344.96
25.3,488.12
16.83,316.94
25.13,513.76
16.0,276.63
35.88,685.02
20.24,412.89
23.21,462.19
36.75,676.89
33.66,686.23
20.48,430.31
16.8,404.81
32.89,655.69
24.77,552.11
34.15,581.68
26.13,519.83
23.65,448.02
26.28,500.89
33.71,695.66
37.56,659.8
16.24,240.41
28.1,591.62
15.82,325.87
26.71,497.67
37.13,807.59
24.04,531.98
38.31,783.53
30.77,545.57
38.35,834.04
33.93,583.75
17.59,295.94
20.78,456.11
24.85,422.34
19.25,453.94
27.37,643.8
26.78,567.54
38.91,741.22
25.84,451.98
34.64,616.66
38.55,786.01
36.92,743.63
20.22,414.44
27.4,617.99
23.69,513.06
25.0,515.12
24.02,485.22
35.66,662.19
26.3,550.9
28.09,573.79
39.56,845.49
16.5,343.5
27.2,663.27
34.35,746.68
18.78,283.16
30.29,617.74
20.99,483.37
36.69,702.97
23.18,431.31
23.23,548.65
29.95,550.03
19.59,421.4
22.12,437.23
25.42,543.19
23.84,448.05
28.12,529.16
29.99,655.35
29.17,662.93
31.35,618.16
22.69,475.69
18.16,405.57
34.02,690.27
36.27,760.09
21.43,514.48
25.18,437.77
27.46,599.4
28.33,673.71
31.49,683.24
16.04,258.86
33.04,743.43
16.55,330.17
26.71,564.15
35.69,765.88
26.28,598.73
18.73,333.6
39.63,795.72
37.23,759.01
34.28,642.24
25.29,545.05
19.6,379.05
38.54,774.99
28.31,541.65
36.31,755.24
23.55,441.74
23.38,465.72
39.64,793.36
28.05,534.08
18.52,279.26
20.49,444.13
27.05,539.51
16.06,303.76
26.56,529.7
25.47,551.49
34.48,797.45
23.87,391.59
39.56,812.58
19.52,366.8
29.77,667.0
17.24,279.1
33.35,671.81
39.87,789.56
35.48,653.62
28.89,545.36
27.12,527.04
35.88,725.08
38.4,648.54
39.73,780.49
24.91,536.46
39.77,861.76
18.9,393.79
21.34,454.11
17.23,281.31
21.79,418.94
34.2,621.79
36.32,717.14
34.47,804.23
30.78,688.62
27.85,596.57
32.72,670.25
24.77,482.85
36.03,753.24
31.93,608.48
32.45,757.19
28.4,609.48
37.13,791.08
21.3,401.35
24.53,467.53
34.44,651.85
27.32,483.9
37.23,814.18
23.66,507.41
24.23,463.99
37.22,714.22
26.61,605.28
27.9,584.02
23.32,445.26
21.92,496.44
31.4,723.15
18.0,331.03
36.98,718.74
34.48,678.5
19.77,410.23
32.35,645.27
30.07,528.33
19.61,346.5
21.83,442.97
25.22,579.97
32.48,660.35
30.97,665.74
28.31,583.21
34.21,676.19
33.95,635.2
30.45,627.67
34.67,755.08
23.36,403.79
37.03,769.22
30.37,579.59
35.56,728.8
28.66,536.09
20.46,416.48
28.56,523.88
24.28,534.05
32.44,651.52
26.89,627.34
35.9,733.31
31.95,589.09
32.11,562.81
20.43,479.61
39.61,762.23
36.04,671.53
34.73,761.72
23.26,443.36
28.39,613.45
18.43,386.19
28.46,473.48
18.65,404.96
28.83,527.88
31.22,562.7
24.75,384.26
27.46,491.5
36.89,719.96
17.71,358.25
34.79,703.4
19.27,429.53
15.92,233.3
19.64,288.73
34.13,806.62
25.13,499.71
36.81,762.98
28.12,490.4
15.56,345.22
32.92,710.78
17.76,259.65
34.73,719.1
19.2,407.56
23.64,348.03
34.03,689.76
38.86,744.49
24.29,508.75
35.74,749.63
19.77,418.83
35.18,688.26
31.44,607.1
19.82,406.95
22.56,438.32
18.29,291.95
24.57,501.19
20.09,392.7
31.1,612.79
39.86,779.4
15.3,296.1
28.52,537.92
29.34,629.67
37.86,735.3
27.65,557.0
28.59,536.49
26.79,481.09
21.72,428.76
16.4,361.84
25.22,556.17
16.31,362.06
28.76,528.02
22.68,456.42
28.34,562.61
18.36,403.52
38.32,791.77
37.36,715.99
19.75,412.38
23.59,500.29
30.34,623.18
17.39,346.01
23.86,444.44
21.28,405.46
37.89,865.98
36.31,667.05
29.5,684.02
28.01,653.9
38.27,700.34
38.31,735.1
39.23,769.28
18.13,331.91
19.01,349.99
31.92,673.21
28.54,583.51
15.46,336.73
16.55,323.3
37.2,732.87
36.72,696.99
23.93,502.6
37.28,796.48
29.84,539.46
35.15,742.23
25.69,527.44
17.83,298.87
25.84,444.72
26.43,514.82
28.77,549.63
17.64,404.93
39.79,776.13
21.1,394.97
19.96,377.17
28.17,551.65
28.43,582.57
26.0,573.2
34.3,624.29
27.92,578.15
30.24,537.94
33.09,714.16
15.63,234.77
29.27,646.52
37.1,789.27
15.43,269.46
25.13,475.88
38.16,668.32
23.83,388.53
26.47,514.39
39.54,800.34
19.98,451.66
16.63,318.53
36.49,722.97
36.71,671.38
26.8,528.69
27.86,561.95
35.9,747.27
33.46,666.93
21.63,479.53
15.42,309.51
26.99,533.09
36.47,769.44
37.4,788.26
38.91,762.01
36.99,829.85
29.5,603.12
26.12,527.97
34.37,671.73
33.5,692.29
28.45,612.65
17.18,348.33
38.15,773.93
26.39,471.9
24.08,439.8
30.74,576.21
31.85,649.28
20.27,348.75
35.92,617.91
22.25,375.1
19.67,419.98
25.16,587.0
33.26,712.73
39.14,728.64
35.23,661.79
38.51,738.68
18.52,292.9
16.78,325.43
28.94,601.62
22.26,395.89
35.7,654.15
31.8,674.92
39.27,740.03
21.37,387.81
27.14,423.12
27.53,596.57
20.98,485.38
29.75,578.7
26.08,518.37
26.17,547.32
24.07,514.37
15.42,304.44
28.05,531.7
23.38,459.62
15.03,281.28
22.7,465.81
21.97,385.16
24.84,555.07
18.3,464.48
27.69,517.66
32.31,606.99
30.75,572.52
35.09,678.12
26.3,613.16
27.98,530.76
35.26,711.6
25.69,490.39
32.54,548.22
25.87,489.51
25.44,506.5
34.01,756.16
19.37,299.92
23.46,516.5
20.6,423.36
23.98,474.46
20.76,362.89
29.49,650.98
34.95,715.64
34.67,690.89
24.11,476.88
39.72,840.66
29.85,553.78
24.99,570.85
35.89,827.25
33.25,649.4
33.73,739.08
19.9,368.52
26.71,477.19
36.55,701.48
27.6,572.26
32.09,629.4
29.7,613.83
36.06,733.85
22.11,420.52
29.39,526.04
18.08,359.65
32.26,575.94
33.3,669.09
16.07,337.78
31.89,521.06
25.37,570.41
18.1,344.77
25.5,535.11
19.86,364.16
25.39,487.07
24.61,572.16
33.46,601.22
34.36,661.28
30.18,605.76
15.57,187.61
38.28,718.83
32.16,683.52
15.85,252.73
35.47,717.05
20.01,416.88
29.48,614.71
26.67,480.27
25.5,517.76
37.24,686.08
25.93,503.7
16.88,380.92
38.67,730.68
38.01,786.74
32.11,638.27
26.7,571.8
17.32,247.9
34.77,754.18
16.89,247.5
16.72,272.84
28.43,625.82
19.0,376.26
15.19,281.67
25.58,558.61
18.43,362.14
19.01,330.64
16.92,400.8
20.13,415.67
32.89,593.74
35.22,665.92
26.31,476.05
27.66,494.09
15.82,309.54
16.73,330.84
21.44,449.98
28.6,599.93
33.49,712.05
30.13,653.45
24.8,520.39
17.96,376.98
34.52,738.78
24.09,502.54
33.4,620.39
27.82,486.84
33.47,618.05
37.68,769.41
38.03,745.22
28.38,578.91
27.79,542.86
21.64,386.87
38.39,638.25
26.45,467.96
18.19,451.16
25.82,564.5
18.18,326.08
27.56,524.52
29.03,555.53
23.44,523.39
16.79,381.28
38.59,819.94
34.33,636.03
35.97,808.73
24.17,468.9
34.02,722.3
27.13,557.3
20.03,315.02
18.11,336.46
23.63,470.51
18.44,327.55
39.96,725.11
16.23,301.63
26.03,585.95
26.3,553.64
22.52,422.56
29.28,596.65
18.75,306.91
34.6,690.79
23.31,368.92
29.78,536.08
32.89,697.5
37.23,714.18
35.89,694.54
30.21,598.53
24.71,570.63
27.58,367.2
34.22,637.02
36.94,856.66
17.59,408.74
24.62,517.21
34.4,699.84
25.79,501.97
23.31,396.04
25.28,483.17
30.07,593.86
40.0,855.69
27.32,562.49
20.21,406.03
19.07,347.22
16.06,296.14
28.97,490.65
28.61,582.25
20.13,339.07
32.38,628.74
33.53,720.31
21.48,441.24
23.6,487.28
39.76,855.07
24.36,519.86
34.02,672.29
26.32,425.08
34.83,674.37
34.23,678.92
31.69,632.86
36.37,645.25
38.48,777.72
29.5,625.53
20.94,398.86
24.97,520.39
33.96,644.32
31.27,636.04
19.44,481.26
16.28,303.48
32.07,582.61
21.28,461.17
27.49,534.79
33.67,632.89
29.07,542.4
17.08,352.13
19.64,393.51
20.48,472.43
21.45,448.35
29.14,629.29
27.6,551.57
20.08,424.59
16.69,329.87
19.29,474.77
39.61,814.15
26.71,460.26
36.68,722.86
36.22,734.43
27.79,553.72
32.67,693.69
19.82,370.99
32.21,644.43
21.81,480.8
35.8,645.17
17.09,293.22
34.33,781.95
17.5,331.03
37.03,782.38
22.61,505.69
31.36,562.31
27.19,500.74
24.16,483.61
31.14,588.93
38.69,793.87
16.03,346.99
37.97,769.66
30.23,602.05
35.18,732.44
24.6,551.6
26.8,601.01
36.72,747.9
25.37,463.59
28.37,558.56
15.5,343.94
18.96,434.24
31.04,674.16
32.92,649.67
29.57,602.57
18.58,397.65
26.14,595.75
23.88,439.77
27.39,570.82
36.76,709.44
34.4,746.35
17.1,340.36
37.26,757.07
26.79,493.99
33.6,650.54
18.5,469.25
31.77,666.12
20.91,427.5
25.96,587.76
15.42,383.88
18.79,373.81
17.3,307.86
20.99,412.26
17.5,331.97
32.3,651.03
15.73,328.13
30.44,735.0
18.52,318.41
38.63,707.17
38.33,737.14
20.64,261.01
30.36,512.6
15.7,247.71
38.29,822.56
28.07,493.91
16.08,236.75
23.56,429.04
16.92,358.41
24.82,470.85
31.75,617.88
26.75,506.24
24.59,425.66
17.98,313.37
21.12,381.59
17.5,381.77
35.19,647.75
18.38,418.63
29.88,631.87
23.57,393.16
20.65,432.29
30.99,622.51
26.43,596.53
25.0,459.19
29.82,629.13
27.28,585.44
22.59,364.49
28.98,644.99
31.74,598.02
15.67,336.8
26.65,521.9
16.44,319.27
19.66,352.93
29.01,550.59
36.65,755.57
37.07,812.27
16.75,274.09
25.48,482.98
29.58,604.58
18.68,383.96
34.14,707.76
33.61,730.19
37.58,665.93
15.21,275.69
20.42,460.56
35.68,704.64
31.76,577.79
37.36,683.93
16.43,327.96
29.92,577.81
29.23,692.38
15.89,309.99
27.84,518.57
30.24,667.19
19.78,391.69
21.83,475.41
31.01,714.28
26.71,608.04
36.45,747.64
23.56,507.56
21.67,500.67
39.62,744.61
37.78,690.29
15.72,415.19
34.27,622.8
17.76,468.58
15.69,279.0
21.84,391.7
21.73,474.36
35.48,629.37
32.77,783.92
39.54,887.01
32.79,732.76
25.46,432.85
32.47,714.21
39.99,859.2
32.75,663.38
34.04,722.9
38.46,800.06
17.84,296.26
32.62,630.54
36.27,710.33
38.86,701.34
20.27,443.17
27.6,608.44
32.01,662.92
21.19,517.42
30.01,617.65
21.44,429.83
23.34,439.12
26.04,534.57
28.23,429.84
26.23,612.85
27.33,566.21
22.46,505.98
18.97,436.8
16.18,360.5
19.9,346.93
29.55,422.95
34.65,802.2
19.23,385.53
17.71,337.38
33.73,661.46
22.63,429.5
38.79,774.99
32.86,653.4
23.17,469.22
22.24,432.62
28.09,606.28
16.98,375.9
17.94,332.11
19.4,397.63
34.37,629.15
27.85,588.11
15.26,389.77
31.84,680.93
25.59,507.77
27.77,507.11
20.35,441.29
28.79,546.17
39.48,791.01
16.84,375.06
22.1,401.82
21.07,426.73
21.21,372.38
24.47,473.17
35.45,686.71
37.82,817.72
20.06,411.96
28.57,538.39
30.92,597.97
28.05,612.28
25.85,439.04
19.8,355.85
27.21,492.18
25.03,509.42
34.89,704.54
34.09,674.79
18.35,363.51
17.21,277.62
37.7,707.78
28.39,597.38
36.45,656.3
16.45,316.16
28.16,611.6
28.49,580.74
36.52,696.55
17.44,385.07
21.01,384.45
25.16,506.32
36.65,694.36
38.47,695.43
39.82,790.63
38.98,840.27
15.15,360.23
16.19,360.8
18.69,409.85
23.72,512.58
35.75,704.99
37.32,684.21
19.67,401.87
30.49,656.92
37.93,801.91
26.59,543.68
17.59,368.78
26.45,459.0
24.39,565.91
29.44,583.15
25.97,413.95
15.43,301.83
39.85,800.99
28.59,598.61
26.84,533.2
38.87,748.45
18.9,351.46
19.73,394.71
35.2,694.87
21.52,530.08
34.98,683.25
21.79,397.32
15.83,370.87
27.93,558.61
19.92,443.88
33.95,674.56
31.03,656.44
38.09,824.93
34.57,762.83
19.52,428.46
35.0,596.31
31.04,545.19
31.72,649.55
35.81,643.21
29.35,532.68
26.65,577.96
30.92,585.12
22.45,420.56
19.56,371.53
30.41,668.96
20.85,480.06
17.0,456.8
15.01,343.08
30.21,683.05
24.05,445.84
33.81,605.73
24.38,517.87
27.15,533.4
25.18,586.96
31.26,606.12
23.9,447.44
39.09,767.08
38.4,765.96
36.2,725.64
38.01,767.67
26.23,591.91
28.41,510.65
33.55,715.3
32.4,683.04
37.27,761.28
32.91,680.6
39.95,776.53
23.71,404.64
35.82,735.61
32.44,625.01
32.28,674.73
23.15,446.93
34.64,735.5
37.51,803.22
20.46,455.44
30.64,675.4
24.8,495.39
39.74,844.83
26.97,520.94
20.71,386.92
24.55,495.08
31.35,692.53
16.9,327.91
30.09,646.97
38.28,715.57
36.26,631.43
16.69,309.64
39.83,794.13
32.47,699.16
19.06,369.59
15.31,386.95
19.28,410.72
35.95,707.45
15.54,322.47
20.83,363.84
33.93,667.33
29.65,584.13
34.57,701.03
33.65,658.45
16.27,348.61
37.31,665.88
20.68,468.75
28.83,575.6
31.11,660.33
19.22,436.38
39.41,797.34
27.2,587.43
16.44,346.8
38.43,784.52
29.66,568.7
32.48,710.0
28.13,568.05
35.87,787.12
15.83,260.77
21.71,404.51
26.74,479.7
16.92,392.67
32.65,682.8
24.84,419.95
21.82,394.14
15.08,245.0
33.0,711.3
35.85,777.3
24.88,474.1
29.11,478.66
20.69,314.8
30.55,676.63
15.3,367.84
27.22,622.21
31.11,615.87
37.95,656.26
24.53,515.2
34.13,658.19
29.94,687.4
38.18,797.8
24.96,509.17
22.98,439.75
37.18,810.7
16.23,288.83
18.41,298.87
17.06,345.25
36.08,775.99
15.27,387.38
36.54,652.08
26.28,589.22
15.1,298.9
25.04,541.25
19.67,322.01
30.61,593.0
31.98,672.07
27.19,543.79
16.01,314.2
31.4,611.13
36.05,721.3
33.01,661.29
35.75,658.42
20.01,372.4
37.22,774.15
23.05,454.51
15.34,331.41
36.08,713.4
38.55,742.34
31.39,678.94
20.79,447.88
21.29,420.46
26.66,572.07
37.45,779.96
18.74,346.2
35.65,721.26
22.28,464.51
35.21,728.71
38.01,848.12
25.69,545.99
24.13,515.4
35.06,646.82
28.24,697.43
32.11,577.83
30.57,583.79
18.82,350.96
36.12,706.66
19.89,354.04
38.31,685.13
21.26,484.27
33.35,641.17
22.12,336.35
22.94,444.61
22.75,477.24
33.7,594.17
28.92,609.34
37.07,757.25
22.68,410.17
32.3,660.28
33.82,757.75
18.79,378.55
25.01,475.37
27.07,500.26
23.89,568.57
23.05,450.62
32.16,631.32
20.4,451.95
32.73,683.28
38.38,698.61
29.13,592.79
30.29,581.29
16.72,393.39
36.61,674.68
22.14,482.42
30.38,509.46
39.48,821.97
29.89,636.48
33.12,617.34
26.13,565.96
16.51,323.9
34.94,589.42
15.87,332.38
32.52,610.08
15.57,357.99
36.56,796.68
18.94,358.19
27.86,502.68
29.93,597.29
26.44,565.41
23.52,439.94
26.7,556.8
22.79,500.51
25.95,575.27
23.97,498.55
29.16,496.93
20.95,404.18
39.72,783.83
27.52,554.83
19.85,268.34
26.93,498.61
36.66,724.09
15.55,332.98
31.99,752.69
28.7,606.94
19.24,334.93
35.44,667.19
24.22,450.41
22.35,427.33
35.7,725.37
30.96,572.08
37.46,738.19
30.75,604.97
33.52,687.32
35.91,697.85
16.37,289.06
34.4,652.82
30.34,626.46
16.74,298.48
27.71,589.26
17.06,359.55
33.4,613.51
28.66,635.18
38.84,780.78
19.58,358.26
30.15,694.51
20.29,405.19
30.35,624.94
33.07,662.1
33.06,733.23
35.38,796.56
36.34,739.71
16.93,342.2
23.58,518.36
32.18,619.4
27.46,561.65
19.77,362.75
28.82,670.98
25.19,558.02
24.75,584.16
35.24,680.34
25.19,549.22
15.66,334.39
16.45,344.31
36.41,810.9
39.02,734.68
32.21,613.93
24.11,455.49
38.47,697.12
31.57,531.79
36.11,713.68
34.15,720.15
24.48,478.43
26.97,498.47
19.65,453.77
22.3,389.27
34.45,596.63
37.35,670.81
33.11,740.4
26.63,522.43
17.16,406.86
16.42,389.47
24.36,390.54
26.6,535.01
30.23,643.2
15.16,249.48
39.74,730.43
24.1,507.13
36.2,664.25
28.37,581.84
18.26,402.88
34.94,743.21
32.75,695.27
28.19,627.81
27.86,506.92
17.19,428.16
31.4,602.28
37.78,701.61
17.33,400.36
21.59,462.8
37.56,665.94
22.11,485.87
31.35,641.17
28.37,569.07
29.91,574.4
25.39,573.36
22.5,529.16
16.21,356.67
33.61,609.74
33.65,611.89
31.77,594.06
31.09,669.97
21.09,405.68
15.56,342.22
35.22,674.63
27.28,615.62
22.67,395.73
17.55,339.88
16.57,319.52
23.72,508.71
35.12,720.39
37.97,833.45
37.42,813.23
38.0,725.0
37.69,756.05
28.18,563.23
20.49,382.67
34.95,621.99
20.34,405.86
21.68,477.29
20.83,426.27
27.87,574.38
23.05,532.63
18.85,333.42
26.33,486.84
36.85,715.51
29.26,639.19
36.96,783.96
19.9,411.17
19.17,454.95
29.39,541.45
26.58,510.54
31.5,648.25
34.87,687.11
33.78,718.03
38.56,857.54
24.96,494.53
20.16,423.69
28.77,621.85
17.77,393.62
22.22,532.95
20.2,424.78
24.91,500.96
17.78,307.06
15.8,333.44
31.42,582.5
30.26,557.2
32.71,674.87
31.51,613.66
17.86,236.13
22.28,561.61
18.24,292.1
36.07,708.76
33.67,614.08
20.04,388.0
23.53,448.66
39.17,749.66
29.85,592.25
35.03,647.46
21.61,459.13
20.25,426.78
34.6,695.25
32.15,669.98
32.02,692.19
28.82,506.0
29.09,662.19
33.39,751.46
21.75,477.94
23.82,460.06
36.79,842.18
22.72,510.4
28.66,498.37
32.57,632.52
40.0,830.2
25.88,454.25
25.7,569.19
36.06,711.49
35.14,653.42
33.28,656.74
26.58,503.9
23.1,375.94
30.22,602.34
36.91,717.18
37.09,747.68
17.71,300.27
25.71,522.24
26.62,653.09
39.44,726.34
31.95,642.26
25.18,519.6
15.65,316.33
29.13,581.45
17.4,351.94
35.86,695.74
33.81,760.25
26.51,550.93
25.73,483.44
37.43,809.22
22.21,408.04
21.23,367.77
38.48,748.54
35.23,776.35
35.52,654.43
19.88,383.29
18.58,342.44
15.65,355.85
20.93,364.76
34.35,718.62
21.0,353.32
33.23,719.21
21.3,453.86
24.88,534.33
39.58,800.59
21.12,369.1
24.41,527.94
22.53,479.95
17.74,316.71
27.25,483.06
24.47,492.81
32.37,654.85
35.44,745.33
28.61,540.85
15.8,335.36
30.47,658.5
16.38,223.76
30.41,491.72
32.13,651.43
19.94,413.13
35.48,678.18
37.78,681.57
35.33,797.65
22.63,455.89
29.67,598.89
37.87,732.47
23.02,452.79
35.5,696.33
15.24,373.39
15.09,425.95
33.99,640.4
34.04,735.31
34.72,775.11
38.25,723.62
17.95,330.86
20.8,356.22
37.59,722.21
19.43,345.26
32.06,630.12
28.26,501.44
17.08,371.69
22.13,484.75
28.01,538.55
36.31,672.66
32.69,663.89
30.55,624.47
27.4,512.54
22.47,428.47
17.98,336.4
25.23,544.23
15.71,324.1
20.28,314.18
25.81,635.66
25.47,487.61
16.11,359.83
29.73,597.64
28.74,549.73
16.95,386.84
38.58,861.86
17.48,293.73
36.37,688.26
15.01,377.49
37.06,844.59
15.49,328.56
33.95,746.38
24.04,457.21
33.46,585.76
25.04,497.46
16.77,406.91
34.19,647.71
16.78,416.66
38.05,823.49
16.27,334.18
26.98,683.27
33.08,653.9
24.83,431.61
20.43,392.26
33.98,698.41
34.61,658.83
38.07,727.03
24.4,512.12
27.66,595.85
24.08,496.42
21.43,426.46
33.78,647.04
23.49,434.12
25.7,501.09
25.09,439.03
32.82,626.56
37.94,774.31
31.67,575.65
26.79,432.41
34.48,666.49
31.02,560.63
16.52,303.8
17.39,390.24
15.95,360.98
26.42,525.57
35.65,741.83
22.83,554.96
24.6,479.37
37.74,706.26
35.92,751.93
31.63,607.34
21.67,379.19
17.93,346.08
15.4,327.72
17.68,371.65
22.31,377.09
28.79,597.49
16.6,258.98
18.41,303.54
19.53,457.54
30.8,529.94
30.39,487.64
28.77,597.33
21.26,395.24
24.28,465.98
17.42,422.65
20.66,466.54
37.44,795.59
39.49,791.26
31.19,649.48
37.92,734.2
31.07,590.96
15.83,316.32
39.92,828.73
17.47,427.07
32.07,694.95
21.32,460.0
24.8,490.2
31.15,609.88
25.91,529.67
21.26,434.12
23.36,413.71
23.54,451.96
38.98,781.07
34.97,731.47
26.46,526.08
20.0,496.14
35.28,674.98
18.93,390.8
20.26,399.07
24.15,503.73
37.01,740.62
18.29,350.44
18.06,388.93
27.35,506.08
21.91,372.49
29.22,632.36
26.29,526.91
25.87,592.82
17.8,356.36
18.53,297.93
35.53,731.67
37.15,653.3
20.87,336.97
17.84,357.76
16.34,336.85
30.21,610.84
32.88,619.67
24.32,446.71
31.99,774.71
32.82,600.03
38.38,727.5
16.62,405.04
19.81,355.93
16.71,321.27
36.7,736.13
34.81,679.09
29.37,644.78
17.09,392.46
21.83,475.56
22.44,521.66
29.02,574.53
21.45,492.54
16.82,359.99
33.27,620.02
22.48,474.24
26.31,504.29
18.19,288.43
35.06,625.9
29.14,534.59
37.54,828.91
27.39,411.65
38.54,757.44
37.3,773.15
29.41,580.96
38.35,749.62
23.08,421.18
